row,col,lat,lon,elevation,near_river,river_dist,rainfall_mm,soil_drainage,urban_dist,flood_risk,flood_class
0,0,4.044622888968739,9.705425691036194,20.77707189278137,1,0.0,30.852633086981847,0.04054201451663665,42.42640687119285,87.5932753677394,Extreme
0,1,4.044622888968739,9.707677073108579,20.892424535289848,1,0.0,30.831158849242467,0.5107223740679925,41.72529209005013,80.42088369803807,Extreme
0,2,4.044622888968739,9.709928455180965,21.10146329267042,0,1.0,30.793027231116888,0.13383988673671046,41.036569057366385,84.19244687421934,Extreme
0,3,4.044622888968739,9.712179837253352,21.367962253344498,0,1.4142135623730951,30.745061911956704,0.30102037388136427,40.36087214122113,80.7218338236526,Extreme
0,4,4.044622888968739,9.714431219325737,21.679972958798118,0,2.23606797749979,30.695193008985704,0.4407935849059084,39.698866482558415,76.95150986319345,Extreme
0,5,4.044622888968739,9.716682601398123,22.031813361104444,0,2.8284271247461903,30.65064835491051,0.4198765881643682,39.05124837953327,75.96335129899352,Extreme
0,6,4.044622888968739,9.718933983470508,22.420169059986055,0,3.605551275463989,30.615216746438563,0.29274146099739273,38.41874542459709,76.26091245259997,Extreme
0,7,4.044622888968739,9.721185365542894,22.84346999622192,0,4.242640687119285,30.58786821668651,0.22963204463543113,37.8021163428716,75.83031671610198,Extreme
0,8,4.044622888968739,9.72343674761528,23.300900669247362,0,5.0,30.56384714803658,0.048671244569793874,37.20215047547655,76.9549197788259,Extreme
0,9,4.044622888968739,9.725688129687667,23.79231408776889,0,5.656854249492381,30.53474271538364,0.0762018833484776,36.61966684720111,75.08739035846202,Extreme
0,10,4.044622888968739,9.727939511760052,24.317768672832027,0,5.0,30.49014839003431,0.06853010972278628,36.05551275463989,75.88007253611568,Extreme
0,11,4.044622888968739,9.730190893832438,24.877079988546868,0,4.0,30.419477127677723,0.39985633035253115,35.510561809129406,72.07699516905667,High
0,12,4.044622888968739,9.732442275904823,25.47031526232377,0,3.0,30.315063480763822,0.214987379005047,34.9857113690718,75.91566577213706,Extreme
0,13,4.044622888968739,9.734693657977209,26.0972606920479,0,2.0,30.172129506261324,0.06934462124781234,34.48187929913333,79.05339565891948,Extreme
0,14,4.044622888968739,9.736945040049594,26.7575721707022,0,1.0,29.989822431175543,0.06825849911491143,34.0,79.90837961167723,Extreme
0,15,4.044622888968739,9.739196422121982,27.45070252569169,1,0.0,29.772708394709387,0.11538255894899145,33.54101966249684,79.93712186418414,Extreme
0,16,4.044622888968739,9.741447804194367,28.175894364859037,0,1.0,29.528945003208822,0.2167258056820534,33.1058907144937,75.73622539275378,Extreme
0,17,4.044622888968739,9.743699186266753,28.932389367177514,0,2.0,29.270990932749427,0.3161834904686795,32.69556544854363,71.51101376811725,High
0,18,4.044622888968739,9.745950568339138,29.719358678542196,0,2.8284271247461903,29.012514468598646,0.18038374367388366,32.31098884280702,71.08139038035162,High
0,19,4.044622888968739,9.748201950411524,30.535814404840195,0,3.605551275463989,28.768369347387132,0.1917439388459577,31.953090617340916,68.54696097093507,High
0,20,4.044622888968739,9.75045333248391,31.38087300098531,0,4.47213595499958,28.553664048232736,0.14819168630573737,31.622776601683793,66.7410730237562,High
0,21,4.044622888968739,9.752704714556296,32.25366353846906,0,5.385164807134504,28.381318043841635,0.22246051898010358,31.32091952673165,63.17601142090508,High
0,22,4.044622888968739,9.754956096628682,33.153467956188905,0,6.324555320336759,28.262558003466022,0.0877614844208145,31.04834939252005,62.81451272838227,High
0,23,4.044622888968739,9.757207478701067,34.07938592266808,0,7.211102550927978,28.206818503753446,0.16822808552318708,30.805843601498726,59.449810324462064,High
0,24,4.044622888968739,9.759458860773453,35.03077990848722,0,8.06225774829855,28.21936846034867,0.3009629582297758,30.59411708155671,55.50933063612068,High
0,25,4.044622888968739,9.761710242845838,36.0070496618073,0,8.94427190999916,28.302612080194173,0.25371083588283666,30.4138126514911,54.37262210942906,Moderate
0,26,4.044622888968739,9.763961624918226,37.00751656895261,0,9.848857801796104,28.457002846989834,0.19488720586370564,30.265491900843113,53.52875562740721,Moderate
0,27,4.044622888968739,9.766213006990611,38.03147235834625,0,10.770329614269007,28.677233436265745,0.3462124963220495,30.14962686336267,49.649050980739965,Moderate
0,28,4.044622888968739,9.768464389062997,39.07801746205635,0,11.661903789690601,28.954580868499267,0.24939719548146688,30.066592756745816,49.66536908414173,Moderate
0,29,4.044622888968739,9.770715771135382,40.1462396905051,0,12.529964086141668,29.275586090518864,0.07966718030184135,30.01666203960727,50.90684171028476,Moderate
0,30,4.044622888968739,9.772967153207768,41.234999023137995,0,13.416407864998739,29.622142979059916,0.41533418457145443,30.0,44.58607835148258,Moderate
0,31,4.044622888968739,9.775218535280155,42.342914280809104,0,14.317821063276353,29.97353585647915,0.4339257536938722,30.01666203960727,42.99683478363097,Moderate
0,32,4.044622888968739,9.77746991735254,43.46844982788683,0,15.231546211727817,30.310664106632146,0.1876452888886165,30.066592756745816,45.70135474441408,Moderate
0,33,4.044622888968739,9.779721299424926,44.60998901772293,0,16.1245154965971,30.618461185505332,0.2857807096359341,30.14962686336267,44.29660171956462,Moderate
0,34,4.044622888968739,9.781972681497312,45.765474520232544,0,17.0,30.88886792455497,0.0405060001010306,30.265491900843113,47.94482637785566,Moderate
0,35,4.044622888968739,9.784224063569697,46.932952354597234,0,17.88854381999832,31.121711458701164,0.22580120731236633,30.4138126514911,45.03706445419359,Moderate
0,36,4.044622888968739,9.786475445642083,48.11015383866129,0,18.788294228055936,31.324913695603144,0.09512360790663595,30.59411708155671,46.791852400724856,Moderate
0,37,4.044622888968739,9.78872682771447,49.295103404532185,0,19.697715603592208,31.51122157436906,0.01946569900053143,30.805843601498726,47.67613307386128,Moderate
0,38,4.044622888968739,9.790978209786855,50.48583296269691,0,20.591260281974,31.69112695068768,0.16845429434149767,31.04834939252005,45.171905121534,Moderate
0,39,4.044622888968739,9.793229591859241,51.680389710697156,0,21.470910553583888,31.871763801277307,0.23770293792166056,31.32091952673165,43.863279181393686,Moderate
0,40,4.044622888968739,9.795480973931626,52.87739676562099,0,22.360679774997898,32.05149713864974,0.22208478832768191,31.622776601683793,43.82403656439806,Moderate
0,41,4.044622888968739,9.797732356004012,54.07561721359135,0,23.259406699226016,32.21945422443995,0.36091427093155287,31.953090617340916,41.43903380167064,Moderate
0,42,4.044622888968739,9.799983738076397,55.27439345173221,0,24.166091947189145,32.35738918592838,0.26545838315843623,32.31098884280702,42.49575968034085,Moderate
0,43,4.044622888968739,9.802235120148785,56.473481113137176,0,25.059928172283335,32.4419937843266,0.3454367219884902,32.69556544854363,40.792491778595654,Moderate
0,44,4.044622888968739,9.80448650222117,57.67309245527891,0,25.942243542145693,32.452609436607815,0.3010349205333187,33.1058907144937,40.7766221227736,Moderate
0,45,4.044622888968739,9.806737884293556,58.87421082224681,0,26.832815729997478,32.37310093832107,0.19915347538626077,33.54101966249684,41.40524694301924,Moderate
0,46,4.044622888968739,9.808989266365941,60.07816788799266,0,27.730849247724095,32.19650997550044,0.1653701433782961,34.0,40.77717497266978,Moderate
0,47,4.044622888968739,9.811240648438327,61.286692811160385,0,28.635642126552707,31.926183251366993,0.3172068250710861,34.48187929913333,37.13660914002594,Moderate
0,48,4.044622888968739,9.813492030510714,62.50212246249344,0,29.5296461204668,31.576179815755985,0.25995114135085623,34.9857113690718,36.436678855593115,Moderate
0,49,4.044622888968739,9.8157434125831,63.727128089411636,0,30.4138126514911,31.168400032493352,0.5060470276102456,35.510561809129406,31.0418354542836,Low
0,50,4.044622888968739,9.817994794655485,64.96450166082212,0,31.304951684997057,30.73061205359183,0.43523870206499643,36.05551275463989,30.321070961013625,Low
0,51,4.044622888968739,9.82024617672787,66.21710962762802,0,32.202484376209235,30.292495310424925,0.09253697325826146,36.61966684720111,33.66893258252609,Low
0,52,4.044622888968739,9.822497558800256,67.48791964487076,0,33.1058907144937,29.882259273979937,0.25981344203495327,37.20215047547655,29.423459678700848,Low
0,53,4.044622888968739,9.824748940872642,68.77963523463022,0,34.0,29.522720880736525,0.027103004941972427,37.8021163428716,31.287425130799623,Low
0,54,4.044622888968739,9.827000322945029,70.09510261339189,0,34.88552708502482,29.228414373403243,0.3235895991099802,38.41874542459709,25.35635640469741,Low
0,55,4.044622888968739,9.829251705017414,71.43648474354205,0,35.77708763999664,29.005885861521637,0.1837277473936976,39.05124837953327,26.127908075831098,Low
0,56,4.044622888968739,9.8315030870898,72.80585576341204,0,36.6742416417845,28.850652222661193,0.3239378268788562,39.698866482558415,22.84376629011426,Low
0,57,4.044622888968739,9.833754469162185,74.20488241948401,0,37.57658845611187,28.751924629302238,0.0874121357559784,40.36087214122113,25.329109004105938,Low
0,58,4.044622888968739,9.836005851234571,75.63486222562373,0,38.47076812334269,28.696350344065294,0.1244658026435148,41.036569057366385,23.79632146987205,Low
0,59,4.044622888968739,9.838257233306958,77.09660509056675,0,39.35733730830886,28.67220455435231,0.18184066049367845,41.72529209005013,22.015592219751586,Low
1,0,4.046868666906216,9.705425691036194,20.903469396091868,0,1.0,30.864109259619788,0.2797760078178464,41.72529209005013,82.29116787511255,Extreme
1,1,4.046868666906216,9.707677073108579,20.760598509908313,1,0.0,30.842113474493342,0.5021856852153461,41.012193308819754,80.6530279826161,Extreme
1,2,4.046868666906216,9.709928455180965,20.862644708033358,1,0.0,30.80324862476687,0.24517723734556293,40.311288741492746,84.35447894550846,Extreme
1,3,4.046868666906216,9.712179837253352,21.059463313369235,0,1.0,30.754988314616476,0.545999952345002,39.6232255123179,77.94330398350085,Extreme
1,4,4.046868666906216,9.714431219325737,21.315112803252987,0,1.4142135623730951,30.706000813849556,0.2923082350381505,38.948684188300895,80.7897130890743,Extreme
1,5,4.046868666906216,9.716682601398123,21.61829958735841,0,2.23606797749979,30.664262880277626,0.18514509226139728,38.28837943815329,80.7481987319223,Extreme
1,6,4.046868666906216,9.718933983470508,21.963216209467454,0,2.8284271247461903,30.634165975314428,0.18055879510828232,37.64306044943742,79.55391968113578,Extreme
1,7,4.046868666906216,9.721185365542894,22.346920875473494,0,3.605551275463989,30.61497438785586,0.25850403624969553,37.013511046643494,76.81708669723581,Extreme
1,8,4.046868666906216,9.72343674761528,22.76774583681943,0,4.242640687119285,30.601902065805177,0.4351058617457378,36.40054944640259,72.82662670386621,High
1,9,4.046868666906216,9.725688129687667,23.22496566605016,0,5.0,30.58618537149156,0.23247608153551197,35.805027579936315,74.29636662132751,High
1,10,4.046868666906216,9.727939511760052,23.718222486567207,0,5.0,30.55682347170729,0.15558640433318696,35.22782990761707,75.08819254418265,Extreme
1,11,4.046868666906216,9.730190893832438,24.2470219537702,0,4.0,30.50248832800544,0.13863355694381715,34.66987164671943,76.56659440501494,Extreme
